date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:28	26384/26384	---M--	200	added ('OK')	text/html	etag:%226697cf27-6710%22	https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c82.html?-i3a2kk	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c824c82.html	(from https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/simple-line-iconsadc6.css?ver=6.5.5)
14:51:29	53444/53444	---M--	200	added ('OK')	font/woff	etag:%226697cf27-d0c4%22	https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/simple-line-iconsadc6.css?ver=6.5.5)
14:51:29	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226697cf27-7fb6%22	https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.eot	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.eot	(from https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/css/et-line.minadc6.css?ver=6.5.5)
14:51:29	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%226697cf27-30374%22	https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://uptecra.com/wp-content/themes/fluid/assets/css/simple-line-icons/simple-line-iconsadc6.css?ver=6.5.5)
14:51:29	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226697cf27-7fb6%22	https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-lined41d.eot?	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-lined41dd41d.eot	(from https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/css/et-line.minadc6.css?ver=6.5.5)
14:51:30	32536/32536	---M--	200	added ('OK')	application/octet-stream	etag:%226697cf27-7f18%22	https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.ttf	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.ttf	(from https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/css/et-line.minadc6.css?ver=6.5.5)
14:51:30	55220/55220	---M--	200	added ('OK')	font/woff	etag:%226697cf27-d7b4%22	https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.woff	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.woff	(from https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/css/et-line.minadc6.css?ver=6.5.5)
14:51:30	302/302	---M--	200	added ('OK')	image/png	etag:%226697cf27-12e%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/alert.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:30	175539/175539	---M--	200	added ('OK')	image/svg+xml	etag:%226697cf27-2adb3%22	https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.svg	E:/uptecra_web/uptecra/uptecra.com/wp-content/themes/fluid/assets/css/et-line/fonts/et-line.svg	(from https://uptecra.com/wp-content/themes/fluid/assets/css/et-line/css/et-line.minadc6.css?ver=6.5.5)
14:51:31	323/323	---M--	200	added ('OK')	image/png	etag:%226697cf27-143%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/info.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:31	244/244	---M--	200	added ('OK')	image/png	etag:%226697cf27-f4%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/tick.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:31	495/495	---M--	200	added ('OK')	image/png	etag:%226697cf27-1ef%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:31	712/712	---M--	200	added ('OK')	image/png	etag:%226697cf27-2c8%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:32	841/841	---M--	200	added ('OK')	image/png	etag:%226697cf27-349%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:32	694/694	---M--	200	added ('OK')	image/png	etag:%226697cf27-2b6%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:32	544/544	---M--	200	added ('OK')	image/png	etag:%226697cf27-220%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:32	590/590	---M--	200	added ('OK')	image/png	etag:%226697cf27-24e%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:32	682/682	---M--	200	added ('OK')	image/png	etag:%226697cf27-2aa%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:33	705/705	---M--	200	added ('OK')	image/png	etag:%226697cf27-2c1%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:33	674/674	---M--	200	added ('OK')	image/png	etag:%226697cf27-2a2%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:33	717/717	---M--	200	added ('OK')	image/png	etag:%226697cf27-2cd%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:33	691/691	---M--	200	added ('OK')	image/png	etag:%226697cf27-2b3%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:33	700/700	---M--	200	added ('OK')	image/png	etag:%226697cf27-2bc%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:34	648/648	---M--	200	added ('OK')	image/png	etag:%226697cf27-288%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:34	621/621	---M--	200	added ('OK')	image/png	etag:%226697cf27-26d%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:34	688/688	---M--	200	added ('OK')	image/png	etag:%226697cf27-2b0%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:34	700/700	---M--	200	added ('OK')	image/png	etag:%226697cf27-2bc%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:35	647/647	---M--	200	added ('OK')	image/png	etag:%226697cf27-287%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:35	763/763	---M--	200	added ('OK')	image/png	etag:%226697cf27-2fb%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:35	690/690	---M--	200	added ('OK')	image/png	etag:%226697cf27-2b2%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:35	709/709	---M--	200	added ('OK')	image/png	etag:%226697cf27-2c5%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:35	691/691	---M--	200	added ('OK')	image/png	etag:%226697cf27-2b3%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:36	635/635	---M--	200	added ('OK')	image/png	etag:%226697cf27-27b%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:36	590/590	---M--	200	added ('OK')	image/png	etag:%226697cf27-24e%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:36	635/635	---M--	200	added ('OK')	image/png	etag:%226697cf27-27b%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:36	659/659	---M--	200	added ('OK')	image/png	etag:%226697cf27-293%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:37	1686/1686	---M--	200	added ('OK')	image/png	etag:%226697cf27-696%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:37	706/706	---M--	200	added ('OK')	image/png	etag:%226697cf27-2c2%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:37	470/470	---M--	200	added ('OK')	image/png	etag:%226697cf27-1d6%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/control.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:37	606/606	---M--	200	added ('OK')	image/png	etag:%226697cf27-25e%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:38	792/792	---M--	200	added ('OK')	image/png	etag:%226697cf27-318%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:38	505/505	---M--	200	added ('OK')	image/png	etag:%226697cf27-1f9%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:38	756/756	---M--	200	added ('OK')	image/png	etag:%226697cf27-2f4%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:38	657/657	---M--	200	added ('OK')	image/png	etag:%226697cf27-291%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/icons/video.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:38	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226697cf27-1df4%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot?f6ud62	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82ab82a.eot	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:39	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%226697cf27-1d28%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf?f6ud62	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82ab82a.ttf	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:39	7540/7540	---M--	200	added ('OK')	font/woff	etag:%226697cf27-1d74%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff?f6ud62	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82ab82a.woff	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:39	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%226697cf27-5fb8%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg?f6ud62	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82ab82a.svg	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:39	223/223	---M--	200	added ('OK')	image/png	etag:%226697cf27-df%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:40	168/168	---M--	200	added ('OK')	image/png	etag:%226697cf27-a8%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:40	198/198	---M--	200	added ('OK')	image/png	etag:%226697cf27-c6%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/flickr.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:40	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%226697cf27-7e%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/blur.svg	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:40	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226697cf27-1788%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot?-9hbgac	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a157a1.eot	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:40	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226697cf27-1788%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot?	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41dd41d.eot	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:41	5924/5924	---M--	200	added ('OK')	font/woff	etag:%226697cf27-1724%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff?-9hbgac	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a157a1.woff	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:41	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%226697cf27-16d8%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf?-9hbgac	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a157a1.ttf	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:41	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%226697cf27-339f%22	https://uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg?-9hbgac	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a157a1.svg	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:41	673/673	---M--	200	added ('OK')	image/gif	etag:%226697cf27-2a1%22	https://uptecra.com/wp-content/plugins/js_composer/assets/images/spinner.gif	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:41	265/265	---M--	200	added ('OK')	image/png	etag:%226697cf27-109%22	https://uptecra.com/wp-content/plugins/js_composer/assets/vc/remove.png	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://uptecra.com/wp-content/plugins/js_composer/assets/css/js_composer.minbdeb.css?ver=6.7.0)
14:51:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:42%20GMT	https://uptecra.com/%22https:////en.wikipedia.org//wiki//Exchangeable_image_file_format/%22	E:/uptecra_web/uptecra/uptecra.com/_https_/en.wikipedia.org/wiki/Exchangeable_image_file_format/_	(from https://uptecra.com/index.php/wp-json/index.html)
14:51:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:42%20GMT	https://uptecra.com/index.php/feed/index.html	E:/uptecra_web/uptecra/uptecra.com/index.php/feed/index.html	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:42%20GMT	https://uptecra.com/index.php/comments/feed/index.html	E:/uptecra_web/uptecra/uptecra.com/index.php/comments/feed/index.html	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:43	3698/3698	---M--	200	added ('OK')	application/json	etag:%226697cf27-e72%22	https://uptecra.com/index.php/wp-json/wp/v2/pages/8143.json	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/wp/v2/pages/8143.json	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:43%20GMT	https://uptecra.com/indexc25d.html?p=8143	E:/uptecra_web/uptecra/uptecra.com/indexc25dc25d.html	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:43	2644/2644	---M--	200	added ('OK')	application/json	etag:%226697cf27-a54%22	https://uptecra.com/index.php/wp-json/oembed/1.0/embed187c.json?url=https%3A%2F%2Fuptecra.com%2Findex.php%2Fyapay-zeka-destekli-nesne-takip%2F	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/oembed/1.0/embed187c187c.json	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:44	3312/3312	---M--	200	added ('OK')	application/json	etag:%226697cf27-cf0%22	https://uptecra.com/index.php/wp-json/wp/v2/pages/8278.json	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/wp/v2/pages/8278.json	(from https://uptecra.com/index.php/personel-takip/index.html)
14:51:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:44%20GMT	https://uptecra.com/indexe702.html?p=8278	E:/uptecra_web/uptecra/uptecra.com/indexe702e702.html	(from https://uptecra.com/index.php/personel-takip/index.html)
14:51:44	127826/127826	---M--	200	added ('OK')	image/png	etag:%226697cf27-1f352%22	https://uptecra.com//content/wp-content/uploads/2021/11/New-Project2.png	E:/uptecra_web/uptecra/uptecra.com/content/wp-content/uploads/2021/11/New-Project2.png	(from https://uptecra.com/index.php/yapay-zeka-destekli-nesne-takip/index.html)
14:51:44	2559/2559	---M--	200	added ('OK')	application/json	etag:%226697cf27-9ff%22	https://uptecra.com/index.php/wp-json/oembed/1.0/embed8324.json?url=https%3A%2F%2Fuptecra.com%2Findex.php%2Fpersonel-takip%2F	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/oembed/1.0/embed83248324.json	(from https://uptecra.com/index.php/personel-takip/index.html)
14:51:44	13225/13225	---M--	200	added ('OK')	application/json	etag:%226697cf27-33a9%22	https://uptecra.com/index.php/wp-json/wp/v2/pages/6511.json	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/wp/v2/pages/6511.json	(from https://uptecra.com/index.php/video-kimliksizlestirme/index.html)
14:51:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:51:45%20GMT	https://uptecra.com/indexb7d1.html?p=6511	E:/uptecra_web/uptecra/uptecra.com/indexb7d1b7d1.html	(from https://uptecra.com/index.php/video-kimliksizlestirme/index.html)
14:51:45	2619/2619	---M--	200	added ('OK')	application/json	etag:%226697cf27-a3b%22	https://uptecra.com/index.php/wp-json/oembed/1.0/embedd624.json?url=https%3A%2F%2Fuptecra.com%2Findex.php%2Fvideo-kimliksizlestirme%2F	E:/uptecra_web/uptecra/uptecra.com/index.php/wp-json/oembed/1.0/embedd624d624.json	(from https://uptecra.com/index.php/video-kimliksizlestirme/index.html)
14:51:46	138463/138463	---M--	200	added ('OK')	image/jpeg	etag:%226697cf27-21cdf%22	https://uptecra.com//content/wp-content/uploads/2021/09/beatles-e1632204270809.jpg	E:/uptecra_web/uptecra/uptecra.com/content/wp-content/uploads/2021/09/beatles-e1632204270809.jpg	(from https://uptecra.com/index.php/video-kimliksizlestirme/index.html)
